Word,Polarity
"contrary	","	0.4"
"contravene	","	0.3"
"contribution	","	0.7"
"contrive	","	0.2"
"contrived	","	0.3"
"controversial	","	0.4"
"controversy	","	0.3"
"convenient	","	0.7"
"conveniently	","	0.6"
"conviction	","	0.5"
"convince	","	0.6"
"convincing	","	0.7"
"convincingly	","	0.8"
"convoluted	","	0.3"
"cooperate	","	0.7"
"cooperation	","	0.7"
"co-operation	","	0.7"
"cooperative	","	0.7"
"cooperatively	","	0.7"
"coping	","	0.3"
"cordial	","	0.8"
"cornerstone	","	0.7"
"correct	","	0.6"
"corrective	","	0.5"
"correctly	","	0.7"
"corrode	","	0.3"
"corrosion	","	0.3"
"corrosive	","	0.4"
"corrupt	","	0.1"
"corruption	","	0.4"
"cost-effective	","	0.7"
"costly	","	0.4"
"cost-saving	","	0.7"
"could	","	0.5"
"counterproductive	","	0.2"
"coupists	","	0.3"
"courage	","	0.7"
"courageous	","	0.7"
"courageously	","	0.7"
"courageousness	","	0.7"
"court	","	0.8"
"courteous	","	0.8"
"courtesy	","	0.8"
"courtly	","	0.7"
"covenant	","	0.7"
"covert	","	0.3"
"covet	","	0.5"
"coveting	","	0.5"
"covetingly	","	0.5"
"covetous	","	0.2"
"covetously	","	0.5"
"cow	","	0.1"
"coward	","	0.2"
"cowardly	","	0.2"
"cozy	","	0.6"
"crackdown	","	0.3"
"crafty	","	0.4"
"cramped	","	0.3"
"cranky	","	0.2"
"crass	","	0.1"
"crave	","	0.8"
"craven	","	0.2"
"cravenly	","	0.3"
"craving	","	0.7"
"craze	","	0.3"
"crazily	","	0.3"
"craziness	","	0.2"
"crazy	","	0.1"
"creative	","	0.7"
"credence	","	0.7"
"credible	","	0.8"
"credulous	","	0.3"
"crime	","	0.2"
"criminal	","	0.1"
"cringe	","	0.1"
"cripple	","	0.2"
"crippling	","	0.1"
"crisis	","	0.3"
"crisp	","	0.8"
"critic	","	0.3"
"critical	","	0.2"
"criticism	","	0.4"
"criticisms	","	0.3"
"criticize	","	0.2"
"critics	","	0.3"
"crook	","	0.3"
"crooked	","	0.1"
"cross	","	0.1"
"crowded	","	0.3"
"crude	","	0.1"
"cruel	","	0.1"
"cruelties	","	0.3"
"cruelty	","	0.1"
"crumble	","	0.2"
"crumple	","	0.3"
"crusade	","	0.7"
"crusader	","	0.6"
"crush	","	0.3"
"crushing	","	0.1"
"cry	","	0.1"
"culpable	","	0.1"
"cumbersome	","	0.0"
"cuplrit	","	0.3"
"cure-all	","	0.7"
"curious	","	0.6"
"curiously	","	0.8"
"curse	","	0.1"
"cursed	","	0.2"
"curses	","	0.3"
"cursory	","	0.1"
"curt	","	0.3"
"cuss	","	0.2"
"cut	","	0.4"
"cute	","	0.8"
"cutthroat	","	0.2"
"cynical	","	0.1"
"cynicism	","	0.2"
"damage	","	0.1"
"damaging	","	0.1"
"damn	","	0.2"
"damnable	","	0.2"
"damnably	","	0.3"
"damnation	","	0.3"
"damned	","	0.1"
"damning	","	0.2"
"dance	","	0.7"
"danger	","	0.1"
"dangerous	","	0.1"
"dangerousness	","	0.1"
"dangle	","	0.2"
"dare	","	0.6"
"daring	","	0.7"
"daringly	","	0.8"
"dark	","	0.1"
"darken	","	0.3"
"darkness	","	0.1"
"darling	","	0.8"
"darn	","	0.2"
"dash	","	0.3"
"dashing	","	0.8"
"dastard	","	0.1"
"dastardly	","	0.2"
"daunt	","	0.3"
"daunting	","	0.2"
"dauntingly	","	0.3"
"dauntless	","	0.7"
"dawdle	","	0.3"
"dawn	","	0.7"
"daydream	","	0.6"
"daydreamer	","	0.7"
"daze	","	0.1"
"dazed	","	0.2"
"dazzle	","	0.8"
"dazzled	","	0.7"
"dazzling	","	0.8"
"dead	","	0.2"
"deadbeat	","	0.3"
"deadlock	","	0.2"
"deadly	","	0.1"
"deadweight	","	0.3"
"deaf	","	0.1"
"deal	","	0.7"
"dear	","	0.7"
"dearth	","	0.1"
"death	","	0.1"
"debacle	","	0.1"
"debase	","	0.1"
"debasement	","	0.3"
"debaser	","	0.2"
"debatable	","	0.3"
"debate	","	0.2"
"debauch	","	0.1"
"debaucher	","	0.3"
"debauchery	","	0.3"
"debilitate	","	0.3"
"debilitating	","	0.3"
"debility	","	0.3"
"decadence	","	0.3"
"decadent	","	0.3"
"decay	","	0.2"
"decayed	","	0.2"
"deceit	","	0.2"
"deceitful	","	0.1"
"deceitfully	","	0.3"
"deceitfulness	","	0.3"
"deceive	","	0.1"
"deceiver	","	0.2"
"deceivers	","	0.3"
"deceiving	","	0.2"
"decency	","	0.8"
"decent	","	0.8"
"deception	","	0.1"
"deceptive	","	0.1"
"deceptively	","	0.2"
"decide	","	0.4"
"decisive	","	0.8"
"decisiveness	","	0.7"
"declaim	","	0.3"
"decline	","	0.2"
"declining	","	0.3"
"decrease	","	0.3"
"decreasing	","	0.2"
"decrement	","	0.3"
"decrepit	","	0.2"
"decrepitude	","	0.3"
"decry	","	0.2"
"dedicated	","	0.7"
"deduce	","	0.5"
"deep	","	0.5"
"deepening	","	0.3"
"deeply	","	0.5"
"defamation	","	0.1"
"defamations	","	0.3"
"defamatory	","	0.1"
"defame	","	0.4"
"defeat	","	0.2"
"defect	","	0.3"
"defective	","	0.1"
"defend	","	0.6"
"defender	","	0.7"
"defense	","	0.5"
"defensive	","	0.3"
"deference	","	0.7"
"defiance	","	0.4"
"defiant	","	0.3"
"defiantly	","	0.3"
"deficiency	","	0.3"
"deficient	","	0.1"
"defile	","	0.2"
"defiler	","	0.3"
"definite	","	0.8"
"definitely	","	0.7"
"definitive	","	0.8"
"definitively	","	0.7"
"deflationary	","	0.7"
"deform	","	0.2"
"deformed	","	0.2"
"defrauding	","	0.3"
"deft	","	0.7"
"defunct	","	0.1"
"defy	","	0.3"
"degenerate	","	0.2"
"degenerately	","	0.3"
"degeneration	","	0.3"
"degradation	","	0.3"
"degrade	","	0.1"
"degrading	","	0.1"
"degradingly	","	0.3"
"dehumanization	","	0.3"
"dehumanize	","	0.3"
"deign	","	0.3"
"deject	","	0.3"
"dejected	","	0.2"
"dejectedly	","	0.4"
"dejection	","	0.2"
"delectable	","	0.8"
"delicacy	","	0.9"
"delicate	","	0.7"
"delicious	","	0.9"
"delight	","	0.8"
"delighted	","	0.5"
"delightful	","	0.9"
"delightfully	","	0.8"
"delightfulness	","	0.7"
"delinquency	","	0.2"
"delinquent	","	0.2"
"delirious	","	0.2"
"delirium	","	0.2"
"delude	","	0.1"
"deluded	","	0.2"
"deluge	","	0.2"
"delusion	","	0.2"
"delusional	","	0.3"
"delusions	","	0.2"
"demand	","	0.4"
"demands	","	0.5"
"demean	","	0.1"
"demeaning	","	0.1"
"demise	","	0.1"
"democratic	","	0.8"
"demolish	","	0.2"
"demolisher	","	0.3"
"demon	","	0.3"
"demonic	","	0.1"
"demonize	","	0.3"
"demoralize	","	0.2"
"demoralizing	","	0.1"
"demoralizingly	","	0.3"
"demystify	","	0.6"
"denial	","	0.2"
"denigrate	","	0.4"
"denounce	","	0.3"
"denunciate	","	0.3"
"denunciation	","	0.3"
"denunciations	","	0.3"
"deny	","	0.1"
"dependable	","	0.8"
"dependent	","	0.3"
"deplete	","	0.3"
"deplorable	","	0.0"
"deplorably	","	0.1"
"deplore	","	0.2"
"deploring	","	0.3"
"deploringly	","	0.3"
"deprave	","	0.1"
"depraved	","	0.1"
"depravedly	","	0.3"
"deprecate	","	0.3"
"depress	","	0.2"
"depressed	","	0.1"
"depressing	","	0.1"
"depressingly	","	0.1"
"depression	","	0.2"
"deprive	","	0.2"
"deprived	","	0.2"
"deride	","	0.3"
"derision	","	0.2"
"derisive	","	0.1"
"derisively	","	0.4"
"derisiveness	","	0.3"
"derogatory	","	0.1"
"desecrate	","	0.2"
"desert	","	0.2"
"desertion	","	0.3"
"deserve	","	0.7"
"deserved	","	0.8"
"deservedly	","	0.7"
"deserving	","	0.7"
"desiccate	","	0.3"
"desiccated	","	0.4"
"desirable	","	0.8"
"desire	","	0.8"
"desirous	","	0.7"
"desolate	","	0.1"
"desolately	","	0.2"
"desolation	","	0.2"
"despair	","	0.2"
"despairing	","	0.2"
"despairingly	","	0.3"
"desperate	","	0.1"
"desperately	","	0.2"
"desperation	","	0.2"
"despicable	","	0.2"
"despicably	","	0.3"
"despise	","	0.2"
"despised	","	0.2"
"despite	","	0.1"
"despoil	","	0.3"
"despoiler	","	0.3"
"despondence	","	0.2"
"despondency	","	0.2"
"despondent	","	0.1"
"despondently	","	0.3"
"despot	","	0.2"
"despotic	","	0.3"
"despotism	","	0.2"
"destabilisation	","	0.3"
"destine	","	0.7"
"destined	","	0.7"
"destinies	","	0.7"
"destiny	","	0.6"
"destitute	","	0.1"
"destitution	","	0.2"
"destroy	","	0.1"
"destroyer	","	0.2"
"destruction	","	0.3"
"destructive	","	0.1"
"desultory	","	0.3"
"deter	","	0.3"
"deteriorate	","	0.1"
"deteriorating	","	0.2"
"deterioration	","	0.2"
"determination	","	0.7"
"deterrent	","	0.2"
"detest	","	0.1"
"detestable	","	0.1"
"detestably	","	0.1"
"detract	","	0.3"
"detraction	","	0.2"
"detriment	","	0.2"
"detrimental	","	0.1"
"devastate	","	0.2"
"devastated	","	0.3"
"devastating	","	0.2"
"devastatingly	","	0.3"
"devastation	","	0.2"
"deviate	","	0.3"
"deviation	","	0.3"
"devil	","	0.2"
"devilish	","	0.1"
"devilishly	","	0.2"
"devilment	","	0.1"
"devilry	","	0.0"
"devious	","	0.4"
"deviously	","	0.3"
"deviousness	","	0.3"
"devoid	","	0.1"
"devote	","	0.6"
"devoted	","	0.8"
"devotee	","	0.7"
"devotion	","	0.8"
"devout	","	0.7"
"dexterity	","	0.6"
"dexterous	","	0.7"
"dexterously	","	0.7"
"dextrous	","	0.7"
"diabolic	","	0.1"
"diabolical	","	0.1"
"diabolically	","	0.1"
"diametrically	","	0.3"
"diatribe	","	0.2"
"diatribes	","	0.3"
"dictator	","	0.3"
"dictatorial	","	0.3"
"differ	","	0.3"
"difference	","	0.4"
"difficult	","	0.1"
"difficulties	","	0.3"
"difficulty	","	0.2"
"diffidence	","	0.4"
"dig	","	0.5"
"dignified	","	0.9"
"dignify	","	0.8"
"dignity	","	0.8"
"digress	","	0.2"
"dilapidated	","	0.2"
"dilemma	","	0.2"
"diligence	","	0.7"
"diligent	","	0.8"
"diligently	","	0.7"
"dilly-dally	","	0.3"
"dim	","	0.1"
"diminish	","	0.4"
"diminishing	","	0.2"
"din	","	0.3"
"dinky	","	0.3"
"diplomacy	","	0.5"
"diplomatic	","	0.7"
"dire	","	0.1"
"direct	","	0.6"
"direly	","	0.2"
"direness	","	0.3"
"dirt	","	0.1"
"dirty	","	0.1"
"disable	","	0.2"
"disabled	","	0.1"
"disaccord	","	0.3"
"disadvantage	","	0.1"
"disadvantaged	","	0.2"
"disadvantageous	","	0.4"
"disaffect	","	0.4"
"disaffected	","	0.1"
"disaffirm	","	0.3"
"disagree	","	0.3"
"disagreeable	","	0.1"
"disagreeably	","	0.2"
"disagreement	","	0.3"
"disallow	","	0.3"
"disappoint	","	0.2"
"disappointed	","	0.1"
"disappointing	","	0.0"
"disappointingly	","	0.3"
"disappointment	","	0.0"
"disapprobation	","	0.3"
"disapproval	","	0.1"
"disapprove	","	0.0"
"disapproving	","	0.2"
"disarm	","	0.2"
"disarray	","	0.2"
"disaster	","	0.1"
"disastrous	","	0.1"
"disastrously	","	0.3"
"disavow	","	0.3"
"disavowal	","	0.2"
"disbelief	","	0.3"
"disbelieve	","	0.1"
"disbeliever	","	0.3"
"discern	","	0.6"
"discerning	","	0.8"
"disclaim	","	0.3"
"discombobulate	","	0.2"
"discomfit	","	0.3"
"discomfititure	","	0.3"
"discomfort	","	0.2"
"discompose	","	0.3"
"disconcert	","	0.1"
"disconcerted	","	0.3"
"disconcerting	","	0.1"
"disconcertingly	","	0.3"
"disconsolate	","	0.1"
"disconsolately	","	0.2"
"disconsolation	","	0.3"
"discontent	","	0.1"
"discontented	","	0.2"
"discontentedly	","	0.3"
"discontinuity	","	0.3"
"discord	","	0.2"
"discordance	","	0.2"
"discordant	","	0.2"
"discountenance	","	0.2"
"discourage	","	0.3"
"discouragement	","	0.1"
"discouraging	","	0.2"
"discouragingly	","	0.3"
"discourteous	","	0.3"
"discourteously	","	0.3"
"discredit	","	0.2"
"discreet	","	0.8"
"discrepant	","	0.1"
"discretion	","	0.5"
"discriminate	","	0.4"
"discriminating	","	0.8"
"discriminatingly	","	0.7"
"discrimination	","	0.3"
"discriminatory	","	0.4"
"disdain	","	0.1"
"disdainful	","	0.2"
"disdainfully	","	0.4"
"disease	","	0.3"
"diseased	","	0.2"
"disfavor	","	0.2"
"disgrace	","	0.1"
"disgraced	","	0.2"
"disgraceful	","	0.1"
"disgracefully	","	0.2"
"disgruntle	","	0.2"
"disgruntled	","	0.1"
"disgust	","	0.1"
"disgusted	","	0.3"
"disgustedly	","	0.3"
"disgustful	","	0.2"
"disgustfully	","	0.3"
"disgusting	","	0.1"
"disgustingly	","	0.2"
"dishearten	","	0.2"
"disheartening	","	0.1"
"dishearteningly	","	0.3"
"dishonest	","	0.3"
"dishonestly	","	0.3"
"dishonesty	","	0.1"
"dishonor	","	0.1"
"dishonorable	","	0.1"
"dishonorablely	","	0.3"
"disillusion	","	0.4"
"disillusioned	","	0.3"
"disinclination	","	0.2"
"disinclined	","	0.1"
"disingenuous	","	0.1"
"disingenuously	","	0.3"
"disintegrate	","	0.3"
"disintegration	","	0.2"
"disinterest	","	0.2"
"disinterested	","	0.3"
"dislike	","	0.1"
"dislocated	","	0.3"
"disloyal	","	0.3"
"disloyalty	","	0.4"
"dismal	","	0.1"
"dismally	","	0.3"
"dismalness	","	0.2"
"dismay	","	0.2"
"dismayed	","	0.3"
"dismaying	","	0.2"
"dismayingly	","	0.3"
"dismissive	","	0.1"
"dismissively	","	0.2"
"disobedience	","	0.3"
"disobedient	","	0.1"
"disobey	","	0.2"
"disorder	","	0.2"
"disordered	","	0.0"
"disorderly	","	0.2"
"disorganized	","	0.2"
"disorient	","	0.2"
"disoriented	","	0.3"
"disown	","	0.3"
"disparage	","	0.2"
"disparaging	","	0.1"
"disparagingly	","	0.3"
"dispensable	","	0.3"
"dispirit	","	0.3"
"dispirited	","	0.1"
"dispiritedly	","	0.2"
"dispiriting	","	0.1"
"displace	","	0.3"
"displaced	","	0.3"
"displease	","	0.2"
"displeasing	","	0.2"
"displeasure	","	0.1"
"disposition	","	0.5"
"disproportionate	","	0.2"
"disprove	","	0.1"
"disputable	","	0.4"
"dispute	","	0.2"
"disputed	","	0.2"
"disquiet	","	0.2"
"disquieting	","	0.1"
"disquietingly	","	0.3"
"disquietude	","	0.2"
"disregard	","	0.1"
"disregardful	","	0.3"
"disreputable	","	0.3"
"disrepute	","	0.3"
"disrespect	","	0.0"
"disrespectable	","	0.3"
"disrespectablity	","	0.3"
"disrespectful	","	0.3"
"disrespectfully	","	0.3"
"disrespectfulness	","	0.3"
"disrespecting	","	0.2"
"disrupt	","	0.2"
"disruption	","	0.1"
"disruptive	","	0.2"
"dissatisfaction	","	0.2"
"dissatisfactory	","	0.1"
"dissatisfied	","	0.1"
"dissatisfy	","	0.3"
"dissatisfying	","	0.2"
"dissemble	","	0.2"
"dissembler	","	0.3"
"dissension	","	0.1"
"dissent	","	0.3"
"dissenter	","	0.3"
"dissention	","	0.3"
"disservice	","	0.2"
"dissidence	","	0.2"
"dissident	","	0.1"
"dissidents	","	0.3"
"dissocial	","	0.2"
"dissolute	","	0.2"
"dissolution	","	0.3"
"dissonance	","	0.2"
"dissonant	","	0.1"
"dissonantly	","	0.3"
"dissuade	","	0.2"
"dissuasive	","	0.3"
"distaste	","	0.2"
"distasteful	","	0.0"
"distastefully	","	0.2"
"distinct	","	0.8"
"distinction	","	0.8"
"distinctive	","	0.7"
"distinctly	","	0.5"
"distinguish	","	0.7"
"distinguished	","	0.7"
"distort	","	0.3"
"distortion	","	0.4"
"distract	","	0.3"
"distracting	","	0.2"
"distraction	","	0.2"
"distraught	","	0.3"
"distraughtly	","	0.3"
"distraughtness	","	0.3"
"distress	","	0.1"
"distressed	","	0.1"
"distressing	","	0.0"
"distressingly	","	0.2"
"distrust	","	0.3"
"distrustful	","	0.3"
"distrusting	","	0.3"
"disturb	","	0.1"
"disturbed	","	0.1"
"disturbed-let	","	0.3"
"disturbing	","	0.1"
"disturbingly	","	0.3"
"disunity	","	0.2"
"disvalue	","	0.3"
"divergent	","	0.2"
"diversified	","	0.7"
"divide	","	0.2"
"divided	","	0.3"
"divine	","	0.9"
"divinely	","	0.7"
"division	","	0.3"
"divisive	","	0.1"
"divisively	","	0.3"
"divisiveness	","	0.3"
"divorce	","	0.3"
"divorced	","	0.3"
"dizzing	","	0.3"
"dizzingly	","	0.3"
"dizzy	","	0.1"
"doddering	","	0.3"
"dodge	","	0.6"
"dodgey	","	0.3"
"dogged	","	0.1"
"doggedly	","	0.3"
"dogmatic	","	0.3"
"doldrums	","	0.3"
"dominance	","	0.3"
"dominant	","	0.4"
"dominate	","	0.3"
"domination	","	0.3"
"domineer	","	0.3"
"domineering	","	0.2"
"doom	","	0.1"
"doomsday	","	0.1"
"dope	","	0.3"
"dote	","	0.7"
"dotingly	","	0.7"
"doubt	","	0.3"
"doubtful	","	0.3"
"doubtfully	","	0.2"
"doubtless	","	0.8"
"doubts	","	0.3"
"down	","	0.1"
"downbeat	","	0.3"
"downcast	","	0.1"
"downer	","	0.2"
"downfall	","	0.1"
"downfallen	","	0.3"
"downgrade	","	0.1"
"downhearted	","	0.1"
"downheartedly	","	0.3"
"downright	","	0.6"
"downside	","	0.3"
"drab	","	0.1"
"draconian	","	0.2"
"draconic	","	0.3"
"dragon	","	0.2"
"dragons	","	0.2"
"dragoon	","	0.3"
"drain	","	0.2"
"drama	","	0.4"
"dramatic	","	0.6"
"dramatically	","	0.5"
"drastic	","	0.3"
"drastically	","	0.3"
"dread	","	0.2"
"dreadful	","	0.0"
"dreadfully	","	0.0"
"dreadfulness	","	0.3"
"dream	","	0.7"
"dreamland	","	0.7"
"dreams	","	0.7"
"dreamy	","	0.7"
"dreary	","	0.1"
"drive	","	0.7"
"driven	","	0.8"
"drones	","	0.2"
"droop	","	0.2"
"drought	","	0.3"
"drowning	","	0.3"
"drunk	","	0.2"
"drunkard	","	0.3"
"drunken	","	0.3"
"dubious	","	0.2"
"dubiously	","	0.3"
"dubitable	","	0.3"
"dud	","	0.1"
"dull	","	0.1"
"dullard	","	0.2"
"dumb	","	0.1"
"dumbfound	","	0.3"
"dumbfounded	","	0.2"
"dummy	","	0.3"
"dump	","	0.1"
"dunce	","	0.2"
"dungeon	","	0.2"
"dungeons	","	0.2"
"dupe	","	0.2"
"durability	","	0.7"
"durable	","	0.7"
"dusty	","	0.1"
"duty	","	0.5"
"dwindle	","	0.3"
"dwindling	","	0.3"
"dying	","	0.1"
"dynamic	","	0.8"
"eager	","	0.7"
"eagerly	","	0.7"
"eagerness	","	0.8"
"earnest	","	0.5"
"earnestly	","	0.7"
"earnestness	","	0.8"
"earsplitting	","	0.2"
"ease	","	0.5"
"easier	","	0.7"
"easiest	","	0.7"
"easily	","	0.8"
"easiness	","	0.5"
"easy	","	0.7"
"easygoing	","	0.6"
"ebullience	","	0.8"
"ebullient	","	0.7"
"ebulliently	","	0.7"
"eccentric	","	0.2"
"eccentricity	","	0.2"
"eclectic	","	0.8"
"economical	","	0.7"
"ecstasies	","	0.7"
"ecstasy	","	0.7"
"ecstatic	","	0.6"
"ecstatically	","	0.7"
"edgy	","	0.2"
"edify	","	0.7"
"educable	","	0.7"
"educated	","	0.7"
"educational	","	0.7"
"effective	","	0.8"
"effectively	","	0.6"
"effectiveness	","	0.7"
"effectual	","	0.7"
"efficacious	","	0.8"
"efficiency	","	0.7"
"efficient	","	0.8"
"effigy	","	0.2"
"effortless	","	0.6"
"effortlessly	","	0.7"
"effrontery	","	0.2"
"effusion	","	0.8"
"effusive	","	0.6"
"effusively	","	0.7"
"effusiveness	","	0.7"
"egalitarian	","	0.7"
"ego	","	0.3"
"egocentric	","	0.3"
"egomania	","	0.3"
"egotism	","	0.3"
"egotistical	","	0.1"
"egotistically	","	0.3"
"egregious	","	0.0"
"egregiously	","	0.3"
"ejaculate	","	0.2"
"elaborate	","	0.6"
"elan	","	0.7"
"elate	","	0.8"
"elated	","	0.7"
"elatedly	","	0.7"
"elation	","	0.7"
"election-rigger	","	0.3"
"electrification	","	0.7"
"electrify	","	0.7"
"elegance	","	0.9"
"elegant	","	0.8"
"elegantly	","	0.8"
"elevate	","	0.7"
"elevated	","	0.8"
"eligible	","	0.8"
"eliminate	","	0.3"
"elimination	","	0.3"
"elite	","	0.7"
"eloquence	","	0.7"
"eloquent	","	0.7"
"eloquently	","	0.7"
"else	","	0.4"
"emaciated	","	0.3"
"emancipate	","	0.8"
"emasculate	","	0.2"
"embarrass	","	0.1"
"embarrassing	","	0.0"
"embarrassingly	","	0.1"
"embarrassment	","	0.2"
"embattled	","	0.3"
"embellish	","	0.8"
"embodiment	","	0.5"
"embolden	","	0.7"
"embrace	","	0.8"
"embroil	","	0.3"
"embroiled	","	0.3"
"embroilment	","	0.3"
"eminence	","	0.8"
"eminent	","	0.8"
"emotion	","	0.6"
"emotional	","	0.4"
"emotions	","	0.5"
"empathize	","	0.2"
"empathy	","	0.2"
"emphasise	","	0.5"
"emphatic	","	0.3"
"emphatically	","	0.3"
"empower	","	0.7"
"empowerment	","	0.7"
"emptiness	","	0.1"
"empty	","	0.3"
"enable	","	0.7"
"enchant	","	0.8"
"enchanted	","	0.8"
"enchanting	","	0.8"
"enchantingly	","	0.7"
"encourage	","	0.7"
"encouragement	","	0.7"
"encouraging	","	0.8"
"encouragingly	","	0.7"
"encroach	","	0.3"
"encroachment	","	0.2"
"endanger	","	0.1"
"endear	","	0.7"
"endearing	","	0.8"
"endless	","	0.3"
"endorse	","	0.8"
"endorsement	","	0.7"
"endorser	","	0.7"
"endurable	","	0.5"
"endure	","	0.5"
"enduring	","	0.5"
"enemies	","	0.3"
"enemy	","	0.3"
"energetic	","	0.8"
"energize	","	0.8"
"enervate	","	0.4"
"enfeeble	","	0.3"
"enflame	","	0.3"
"engage	","	0.4"
"engaging	","	0.8"
"engross	","	0.4"
"engrossing	","	0.8"
"engulf	","	0.3"
"enhance	","	0.8"
"enhanced	","	0.8"
"enhancement	","	0.7"
"enjoin	","	0.3"
"enjoy	","	0.9"
"enjoyable	","	0.7"
"enjoyably	","	0.7"
"enjoyment	","	0.7"
"enlighten	","	0.6"
"enlightenment	","	0.5"
"enliven	","	0.6"
"enmity	","	0.3"
"ennoble	","	0.8"
"enormities	","	0.3"
"enormity	","	0.2"
"enormous	","	0.3"
"enormously	","	0.2"
"enough	","	0.4"
"enrage	","	0.1"
"enraged	","	0.2"
"enrapt	","	0.7"
"enrapture	","	0.7"
"enraptured	","	0.6"
"enrich	","	0.7"
"enrichment	","	0.7"
"enslave	","	0.3"
"ensure	","	0.7"
"entangle	","	0.2"
"entanglement	","	0.2"
"enterprising	","	0.8"
"entertain	","	0.7"
"entertaining	","	0.7"
"enthral	","	0.7"
"enthrall	","	0.7"
"enthralled	","	0.6"
"enthuse	","	0.7"
"enthusiasm	","	0.8"
"enthusiast	","	0.6"
"enthusiastic	","	0.8"
"enthusiastically	","	0.8"
"entice	","	0.7"
"enticing	","	0.8"
"enticingly	","	0.7"
"entire	","	0.5"
"entirely	","	0.5"
"entrance	","	0.8"
"entranced	","	0.6"
"entrancing	","	0.8"
"entrap	","	0.3"
"entrapment	","	0.1"
"entreat	","	0.7"
"entreatingly	","	0.7"
"entrenchment	","	0.5"
"entrust	","	0.7"
"enviable	","	0.7"
"enviably	","	0.8"
"envious	","	0.2"
"enviously	","	0.3"
"enviousness	","	0.4"
"envision	","	0.7"
"envisions	","	0.7"
"envy	","	0.4"
"epic	","	0.8"
"epidemic	","	0.3"
"epitome	","	0.6"
"equality	","	0.6"
"equitable	","	0.8"
"equivocal	","	0.2"
"eradicate	","	0.2"
"erase	","	0.2"
"erode	","	0.3"
"erosion	","	0.3"
"err	","	0.2"
"errant	","	0.1"
"erratic	","	0.1"
"erratically	","	0.3"
"erroneous	","	0.1"
"erroneously	","	0.4"
"error	","	0.1"
"erudite	","	0.8"
"escapade	","	0.3"
"eschew	","	0.3"
"esoteric	","	0.3"
"especially	","	0.7"
"essential	","	0.8"
"established	","	0.8"
"esteem	","	0.8"
"estranged	","	0.1"
"eternal	","	0.3"
"eternity	","	0.6"
"ethical	","	0.8"
"eulogize	","	0.7"
"euphoria	","	0.6"
"euphoric	","	0.5"
"euphorically	","	0.7"
"evade	","	0.3"
"evaluate	","	0.4"
"evaluation	","	0.5"
"evasion	","	0.1"
"evasive	","	0.2"
"even	","	0.7"
"evenly	","	0.6"
"eventful	","	0.5"
"everlasting	","	0.8"
"evident	","	0.8"
"evidently	","	0.7"
"evil	","	0.2"
"evildoer	","	0.3"
"evils	","	0.2"
"eviscerate	","	0.2"
"evocative	","	0.7"
"exacerbate	","	0.2"
"exact	","	0.4"
"exacting	","	0.2"
"exactly	","	0.5"
"exaggerate	","	0.4"
"exaggeration	","	0.2"
"exalt	","	0.8"
"exaltation	","	0.7"
"exalted	","	0.8"
"exaltedly	","	0.7"
"exalting	","	0.8"
"exaltingly	","	0.7"
"exasperate	","	0.2"
"exasperating	","	0.1"
"exasperatingly	","	0.3"
"exasperation	","	0.2"
"exceed	","	0.7"
"exceeding	","	0.7"
"exceedingly	","	0.7"
"excel	","	0.6"
"excellence	","	0.8"
"excellency	","	0.7"
"excellent	","	0.9"
"excellently	","	0.8"
"exceptional	","	0.6"
"exceptionally	","	0.7"
"excessive	","	0.2"
"excessively	","	0.2"
"excite	","	0.6"
"excited	","	0.6"
"excitedly	","	0.6"
"excitedness	","	0.7"
"excitement	","	0.6"
"exciting	","	0.7"
"excitingly	","	0.8"
"exclaim	","	0.1"
"exclude	","	0.2"
"exclusion	","	0.2"
"exclusive	","	0.5"
"exclusively	","	0.4"
"excoriate	","	0.2"
"excruciating	","	0.1"
"excruciatingly	","	0.2"
"excusable	","	0.8"
"excuse	","	0.2"
"excuses	","	0.2"
"execrate	","	0.2"
"exemplar	","	0.7"
"exemplary	","	0.8"
"exhaust	","	0.3"
"exhaustion	","	0.3"
"exhaustive	","	0.8"
"exhaustively	","	0.7"
"exhilarate	","	0.7"
"exhilarating	","	0.8"
"exhilaratingly	","	0.7"
"exhilaration	","	0.7"
"exhort	","	0.3"
"exile	","	0.3"
"exonerate	","	0.8"
"exorbitant	","	0.1"
"exorbitantance	","	0.3"
"exorbitantly	","	0.3"
"expansive	","	0.6"
"expectation	","	0.6"
"expediencies	","	0.3"
"expedient	","	0.1"
"expel	","	0.3"
"expensive	","	0.3"
"experienced	","	0.8"
"expert	","	0.8"
"expertly	","	0.7"
"expire	","	0.3"
"explicit	","	0.8"
"explicitly	","	0.7"
"explode	","	0.2"
"exploit	","	0.3"
"exploitation	","	0.2"
"explosive	","	0.2"
"expose	","	0.1"
"exposed	","	0.1"
"expound	","	0.5"
"expression	","	0.4"
"expressions	","	0.5"
"expressive	","	0.7"
"expropriate	","	0.2"
"expropriation	","	0.3"
"expulse	","	0.3"
"expunge	","	0.3"
"exquisite	","	0.8"
"exquisitely	","	0.8"
"extemporize	","	0.5"
"extensive	","	0.5"
"extensively	","	0.4"
"exterminate	","	0.3"
"extermination	","	0.4"
"extinguish	","	0.3"
"extol	","	0.8"
"extoll	","	0.7"
"extort	","	0.1"
"extortion	","	0.2"
"extraneous	","	0.1"
"extraordinarily	","	0.6"
"extraordinary	","	0.8"
"extravagance	","	0.4"
"extravagant	","	0.3"
"extravagantly	","	0.3"
"extreme	","	0.2"
"extremely	","	0.4"
